gene_short_name	logFC	t	P.Value	adj.P.Val	B
Terf2ip	0.4652790972	8.36034199	0.0022935932	0.0022935932	-2.2086483674
Raver2	-4.332402958	-8.358321648	0.0022953908	0.0022953908	-2.2096517167
Thrsp	2.2075562955	8.3422571368	0.0023097489	0.0023097489	-2.217637638
Raly	-0.27494039	-8.3382421996	0.0023133554	0.0023133554	-2.2196357239
Parvb	2.4639340031	8.3306255851	0.0023202171	0.0023202171	-2.2234286509
Sorl1	1.1042691243	8.3246897014	0.0023255828	0.0023255828	-2.2263868061
Cox5a	0.2191950485	8.3243930166	0.0023258514	0.0023258514	-2.22653471
Eif3f	0.177598845	8.3239842903	0.0023262215	0.0023262215	-2.2267384768
Agtr1a	-1.1759631483	-8.320201982	0.00232965	0.00232965	-2.2286245473
Hadhb	1.3526366708	8.2989451607	0.0023490398	0.0023490398	-2.2392389907
Cpeb1	-4.5697478924	-8.2688567767	0.0023768415	0.0023768415	-2.2543059594
Srms	-2.9048785583	-8.2610270233	0.0023841455	0.0023841455	-2.2582349728
Gck	-1.9573089837	-8.2604435337	0.002384691	0.002384691	-2.2585279072
Elavl1	-0.471684565	-8.2332788353	0.0024102638	0.0024102638	-2.2721865886
Plcg1	0.2304952609	8.2216009932	0.0024213656	0.0024213656	-2.2780709653
Spsb4	4.1938390175	8.2111516157	0.0024313553	0.0024313553	-2.2833427934
Pdia3	-0.5337922088	-8.2054041141	0.0024368725	0.0024368725	-2.2862450805
Gtf2h1	0.5755581079	8.2007328986	0.0024413685	0.0024413685	-2.2886052464
RGD1563072	1.4800420212	8.1786249331	0.0024627921	0.0024627921	-2.2997921059
Prkrir	0.3169359562	8.1590047512	0.0024820077	0.0024820077	-2.3097432177
Ndufs1	0.4309171284	8.1575015023	0.0024834878	0.0024834878	-2.3105065453
Lect2	-0.5150931557	-8.14141253	0.0024994012	0.0024994012	-2.3186843169
Il1r1	0.737865743	8.1343764948	0.0025064016	0.0025064016	-2.3222652467
Ntmt1	0.7407484714	8.1269835435	0.0025137843	0.0025137843	-2.3260308634
Ankrd22	1.6609795218	8.1230760982	0.0025176976	0.0025176976	-2.3280223886
Esf1	0.6799453686	8.1056936428	0.0025352013	0.0025352013	-2.3368923558
Ahdc1	-1.0902855616	-8.1019656878	0.0025389756	0.0025389756	-2.3387969193
Mir145	-1.9864425725	-8.0779019808	0.002563513	0.002563513	-2.3511099524
Nxt1	0.2884811384	8.0674007457	0.0025743164	0.0025743164	-2.3564937234
Rmnd1	0.2689554393	8.0053214598	0.0026393915	0.0026393915	-2.3884510996
Idh2	-0.4174994374	-7.9694051905	0.0026780074	0.0026780074	-2.4070429727
Prim2	-2.109264603	-7.9647081998	0.002683111	0.002683111	-2.4094799567
Itga5	-1.2182531436	-7.9559010765	0.0026927142	0.0026927142	-2.4140529497
Afg3l1	0.3787102599	7.9292037057	0.0027220957	0.0027220957	-2.4279432947
Pdia6	-0.3833220587	-7.9227473062	0.002729263	0.002729263	-2.431308842
Masp1	-0.9422781764	-7.9176222149	0.0027349697	0.0027349697	-2.4339821809
Fdps	1.7514880821	7.8922138333	0.0027634887	0.0027634887	-2.4472587986
Ptprm	-0.3319154381	-7.8904817641	0.0027654467	0.0027654467	-2.4481652612
Scrt2	-3.0729247627	-7.8636664747	0.0027959881	0.0027959881	-2.4622217841
Med9	0.5863070807	7.8486446819	0.0028132867	0.0028132867	-2.4701151078
Tmem14c	1.0908283433	7.8468609373	0.0028153499	0.0028153499	-2.4710532967
Abhd4	0.6806207137	7.8403230812	0.0028229287	0.0028229287	-2.4744936325
Mettl7a	0.7251360587	7.8306619785	0.0028341761	0.0028341761	-2.4795822184
Decr1	1.5300649179	7.8204364024	0.0028461434	0.0028461434	-2.4849742906
Ppap2c	1.0874100085	7.8138185553	0.0028539231	0.0028539231	-2.4884673532
Clns1a	0.4290792072	7.8010907747	0.0028689622	0.0028689622	-2.4951928941
Igbp1	0.3917996101	7.7912021666	0.0028807168	0.0028807168	-2.5004250064
Slc18a2	-0.8426146171	-7.7770549389	0.0028976415	0.0028976415	-2.507920789
Mafk	0.9323326917	7.7596568862	0.0029186306	0.0029186306	-2.5171558489
Slc16a12	0.3668844827	7.7390844155	0.0029437019	0.0029437019	-2.528100003
Zbtb7b	-0.4147067157	-7.7363552124	0.0029470487	0.0029470487	-2.5295538522
Adgrg2	3.2923800364	7.7356165947	0.0029479552	0.0029479552	-2.5299473939
Foxp2	0.8798648828	7.7267032795	0.0029589239	0.0029589239	-2.5346991499
Rrp7a	0.6484828932	7.7192129121	0.002968182	0.002968182	-2.5386961351
Coa4	0.4887508192	7.7124461199	0.0029765777	0.0029765777	-2.5423100079
Pir	1.9946624214	7.7118077954	0.0029773713	0.0029773713	-2.5426510585
Clca4l	-3.996812365	-7.710225605	0.0029793394	0.0029793394	-2.5434965171
Ykt6	0.325783614	7.7058571425	0.0029847822	0.0029847822	-2.5458316567
Slc4a4	1.1448403462	7.6857071511	0.0030100533	0.0030100533	-2.5566181549
Atp5d	0.4560239046	7.6749428686	0.0030236659	0.0030236659	-2.5623908001
Cenpq	-1.8746448522	-7.6669849436	0.0030337804	0.0030337804	-2.5666631339
Ybey	0.5315460827	7.6317459857	0.0030790945	0.0030790945	-2.5856296632
Txnl4b	0.8349788089	7.6253066324	0.0030874685	0.0030874685	-2.589103977
Slc1a5	1.5216895301	7.615163492	0.0031007186	0.0031007186	-2.5945819846
Tnip1	0.3687610371	7.6038667459	0.0031155616	0.0031155616	-2.600690722
Ift52	0.5943830646	7.5909348749	0.0031326652	0.0031326652	-2.6076936447
Tmem120a	0.7453592914	7.5880429576	0.0031365065	0.0031365065	-2.6092611499
Slmo2	0.4169039616	7.5764427729	0.0031519757	0.0031519757	-2.6155541754
Nid2	-0.7755735718	-7.5764118147	0.0031520171	0.0031520171	-2.6155709816
Pnpla1	-4.1569282215	-7.5661029649	0.0031658468	0.0031658468	-2.6211707283
Adamts9	-0.9112489175	-7.5448059827	0.0031946649	0.0031946649	-2.632760856
C2cd2	-0.5213931419	-7.5332785745	0.0032104038	0.0032104038	-2.6390464474
Arrdc1	0.6169966939	7.5134809726	0.0032376671	0.0032376671	-2.6498616429
Apcs	-1.2133000982	-7.4948834493	0.0032635489	0.0032635489	-2.6600444605
Dnajc16	-1.2170279382	-7.4714399423	0.0032965541	0.0032965541	-2.6729128119
Yaf2	0.5596352535	7.4713193215	0.003296725	0.003296725	-2.6729791148
Fbxo18	0.1424874031	7.4663931524	0.0033037153	0.0033037153	-2.6756877513
Hdhd3	-0.8029620902	-7.4543205164	0.0033209268	0.0033209268	-2.6823325911
Npr3	-1.2090028393	-7.4487410265	0.0033289202	0.0033289202	-2.6854068125
Rnase13	-0.8394699402	-7.4460586035	0.0033327719	0.0033327719	-2.6868855209
Sec61b	-0.1206320319	-7.4351239507	0.0033485323	0.0033485323	-2.6929182564
Lpin3	0.6520903064	7.4233256809	0.0033656449	0.0033656449	-2.6994363269
Abhd6	1.1529910715	7.4196857419	0.003370947	0.003370947	-2.7014491094
Tgfbi	-0.3319447139	-7.4163662873	0.0033757916	0.0033757916	-2.7032854396
Mfsd11	0.5035013418	7.4140184861	0.0033792235	0.0033792235	-2.7045846907
Hsd17b13	0.3657533608	7.4135382852	0.003379926	0.003379926	-2.7048504745
Fabp1	1.1830130247	7.410338996	0.003384611	0.003384611	-2.7066216228
Casr	-2.9058256086	-7.3878852391	0.0034177278	0.0034177278	-2.719071357
Mmp14	-0.689099709	-7.3800783059	0.0034293394	0.0034293394	-2.7234078839
Col14a1	-0.6593430759	-7.3791084484	0.0034307855	0.0034307855	-2.7239468966
Cmtm8	0.5117331253	7.3760246735	0.0034353885	0.0034353885	-2.7256611691
Prmt7	0.6298557167	7.3759878497	0.0034354436	0.0034354436	-2.7256816433
Ctsf	0.8367176802	7.3724392151	0.0034407504	0.0034407504	-2.7276551289
Phf21b	2.0616299733	7.3290032368	0.0035065676	0.0035065676	-2.751879612
Klf10	1.1283011308	7.3218131569	0.0035176177	0.0035176177	-2.7559018498
Gpatch4	1.3084657314	7.3217617164	0.003517697	0.003517697	-2.755930639
Zfp799	0.2580897321	7.3095679222	0.00353654	0.00353654	-2.7627600898
Ica1	1.0685373958	7.3084665227	0.0035382483	0.0035382483	-2.7633774547
Acer2	1.8087237372	7.30841849	0.0035383228	0.0035383228	-2.7634043802
Ybx1	0.4766400097	7.2978889839	0.0035547089	0.0035547089	-2.769310662
Nub1	0.4811037624	7.2950006667	0.0035592207	0.0035592207	-2.7709321169
Mov10	-0.4171224117	-7.292305124	0.0035634379	0.0035634379	-2.7724458646
Qdpr	-0.3238461729	-7.2843293027	0.003575954	0.003575954	-2.776927788
Aatf	0.7083874378	7.2825224269	0.0035787973	0.0035787973	-2.7779437458
Dars	-0.1323044132	-7.2823158964	0.0035791225	0.0035791225	-2.7780598865
Mknk2	1.0497585129	7.2799179441	0.0035829008	0.0035829008	-2.7794085696
Sesn2	-1.387920823	-7.2796279229	0.0035833581	0.0035833581	-2.7795717132
Rer1	0.3425933202	7.2740862133	0.0035921108	0.0035921108	-2.7826901595
RGD1565784	0.3229492629	7.2579291213	0.0036177867	0.0036177867	-2.7917941484
Xiap	-1.0395863076	-7.2569238329	0.003619392	0.003619392	-2.792361188
Apom	-0.9685918361	-7.243696547	0.0036405995	0.0036405995	-2.7998286096
Ptk6	-2.7070804795	-7.2410840469	0.0036448069	0.0036448069	-2.8013049147
Cbll1	0.3320056554	7.2264869966	0.0036684308	0.0036684308	-2.8095622846
March6	-0.2754663418	-7.223135021	0.0036738833	0.0036738833	-2.8114605378
Tgds	0.5304642048	7.2115555467	0.0036927992	0.0036927992	-2.8180240924
Nr1d1	3.7621038144	7.180230378	0.0037446006	0.0037446006	-2.8358268099
Kctd11	1.1360163588	7.1741235848	0.0037548075	0.0037548075	-2.8393054072
Pcp4l1	-2.5847897454	-7.1727424403	0.0037571209	0.0037571209	-2.8400925074
Romo1	-0.2555587445	-7.150113644	0.003795285	0.003795285	-2.8530075054
Me3	-1.9657541458	-7.1348667644	0.0038212797	0.0038212797	-2.8617297375
Lyplal1	0.4868853112	7.1321586686	0.0038259206	0.0038259206	-2.8632806665
Hsd17b2	2.1892020344	7.1296923776	0.0038301534	0.0038301534	-2.8646935651
Sept4	-0.4454109642	-7.122055253	0.0038432989	0.0038432989	-2.8690714838
Tcea3	0.716637084	7.1196822506	0.0038473952	0.0038473952	-2.8704326298
Pdxp	2.4503679954	7.1110592001	0.0038623277	0.0038623277	-2.8753821474
Pter	1.0695116926	7.0988136327	0.0038836611	0.0038836611	-2.8824200283
Mir31	-0.5477341646	-7.0830489451	0.0039113481	0.0039113481	-2.8914961931
Nr2c2ap	0.4582298654	7.0485110337	0.0039728954	0.0039728954	-2.9114428555
Sart1	0.1913640684	7.0384317256	0.0039910905	0.0039910905	-2.9172801363
Prkcdbp	0.8189580106	7.0328834276	0.0040011518	0.0040011518	-2.9204964824
Dctn1	0.5336150202	7.0287222033	0.0040087191	0.0040087191	-2.922910204
Xrcc5	0.3653009721	7.0247783588	0.0040159081	0.0040159081	-2.9251989918
Tmem192	0.3317447463	7.0183279591	0.0040277016	0.0040277016	-2.9289448755
Agt	-0.7025371113	-6.9942103637	0.0040721919	0.0040721919	-2.9429772704
Mgst2	0.9723532416	6.9845189066	0.0040902472	0.0040902472	-2.9486280189
Asah2	0.9368679127	6.9837317782	0.0040917181	0.0040917181	-2.9490872673
Mgrn1	0.8585402474	6.976583523	0.0041051073	0.0041051073	-2.9532599785
Zdhhc2	1.7003153035	6.9412889611	0.0041720452	0.0041720452	-2.9739177824
Slc6a6	-2.8129755174	-6.9354479583	0.0041832574	0.0041832574	-2.9773453604
Crat	2.0512358738	6.9351284329	0.0041838718	0.0041838718	-2.977532935
Tgif1	-0.372584207	-6.9283415233	0.0041969508	0.0041969508	-2.9815189148
Timm10b	0.9297009703	6.9265729442	0.0042003675	0.0042003675	-2.982558169
Pxmp4	1.4907838585	6.91362391	0.0042254931	0.0042254931	-2.9901743628
Mbl2	-0.9672823591	-6.9122634973	0.0042281439	0.0042281439	-2.9909752357
Kdm8	0.7319740741	6.9071785357	0.0042380711	0.0042380711	-2.9939699637
Fdft1	1.5027572824	6.9063932576	0.0042396068	0.0042396068	-2.9944326156
Nrg1	0.8417903442	6.89656167	0.0042588943	0.0042588943	-3.0002288505
Arntl	-2.2637946136	-6.8883393318	0.0042751112	0.0042751112	-3.0050818881
Paox	0.4314407991	6.875638042	0.0043003175	0.0043003175	-3.0125884598
Acbd6	0.8726628584	6.8684867776	0.0043145933	0.0043145933	-3.0168202404
Mrps36	0.7824037254	6.8641651518	0.0043232499	0.0043232499	-3.0193794364
Cnep1r1	-0.5807025005	-6.863164095	0.0043252582	0.0043252582	-3.0199724461
Blvrb	0.568358879	6.8630502199	0.0043254867	0.0043254867	-3.0200399087
Brix1	0.6337401844	6.8422925846	0.0043674048	0.0043674048	-3.0323535831
Nrip1	-0.4512803542	-6.8385639824	0.0043749893	0.0043749893	-3.0345688796
Pspc1	0.526620641	6.8330042013	0.0043863301	0.0043863301	-3.0378740985
Kifap3	0.6951215772	6.8313699246	0.0043896709	0.0043896709	-3.0388461003
Jakmip2	1.0063521589	6.8310209524	0.0043903847	0.0043903847	-3.039053681
Klrb1a	1.1908085528	6.8306430973	0.0043911577	0.0043911577	-3.0392784528
Tulp2	1.1078253476	6.8256924893	0.0044013019	0.0044013019	-3.0422243824
Clip1	0.4436946236	6.8216771268	0.0044095517	0.0044095517	-3.0446151465
Psmb3	0.3724497191	6.8176323994	0.0044178819	0.0044178819	-3.0470246324
Uqcrfs1	0.317677776	6.8089823786	0.0044357645	0.0044357645	-3.0521817136
Sh2d4b	-0.9969997214	-6.7985067209	0.0044575455	0.0044575455	-3.058434857
Hook2	1.1691984688	6.7844643151	0.0044869577	0.0044869577	-3.0668302139
Cyp2b1	1.574090992	6.7829466653	0.0044901513	0.0044901513	-3.0677384556
Atp2b3	-5.1001887571	-6.7815235026	0.0044931488	0.0044931488	-3.0685903115
Notch3	-0.7670665049	-6.7763349563	0.0045040985	0.0045040985	-3.0716973108
Arsj	-0.9954432195	-6.774841807	0.0045072559	0.0045072559	-3.0725918194
Creb3l2	0.638416219	6.769743734	0.0045180576	0.0045180576	-3.0756472381
LOC100911177	1.1807449746	6.7547110135	0.0045501022	0.0045501022	-3.0846684078
Golph3l	0.626530959	6.7415866006	0.004578317	0.004578317	-3.0925586449
Ccdc97	0.278350481	6.7395313669	0.0045827556	0.0045827556	-3.0937954319
Cds1	1.1459754196	6.7311032846	0.0046010151	0.0046010151	-3.0988706565
Tprg1l	0.8336654823	6.7306213319	0.004602062	0.004602062	-3.0991610453
Dab2	-0.2962780749	-6.7292696956	0.0046049999	0.0046049999	-3.0999755367
Def8	0.2174649126	6.725599583	0.0046129891	0.0046129891	-3.1021878489
Map1lc3a	0.740579787	6.7247341949	0.0046148755	0.0046148755	-3.1027096497
Cog3	0.4851558709	6.7155353345	0.0046349885	0.0046349885	-3.1082598596
Apex1	1.2517649128	6.7063840943	0.0046551088	0.0046551088	-3.1137878714
Extl2	0.8036439887	6.7031503104	0.0046622455	0.0046622455	-3.1157428719
Zswim4	-0.7559507544	-6.6965326382	0.0046768937	0.0046768937	-3.1197461642
Spon2	-1.2010709366	-6.6855232271	0.0047013938	0.0047013938	-3.1264137802
Ficd	0.6832474075	6.6846160508	0.00470342	0.00470342	-3.1269636155
Slc22a24	-4.1321836752	-6.6762962108	0.004722054	0.004722054	-3.1320092418
Stat5b	-0.7518140518	-6.6735009848	0.0047283357	0.0047283357	-3.1337056459
Gc	-0.8599824058	-6.6730682892	0.0047293091	0.0047293091	-3.1339683009
Hmgn3	1.9224183015	6.6670223439	0.0047429363	0.0047429363	-3.1376398516
Dpp6	-1.7027747104	-6.662428855	0.0047533234	0.0047533234	-3.1404312848
Copz1	0.4017137427	6.6589378415	0.0047612369	0.0047612369	-3.1425538627
Nt5e	-1.0216800235	-6.6538596491	0.0047727785	0.0047727785	-3.1456431801
Eif6	0.2599466103	6.6509132554	0.0047794913	0.0047794913	-3.1474365512
Chac1	-3.4839728785	-6.6494485023	0.004782833	0.004782833	-3.1483283526
Stap2	0.730717906	6.6391830177	0.0048063367	0.0048063367	-3.1545831586
Aox3	-1.3171786746	-6.6256138853	0.0048376317	0.0048376317	-3.1628637046
Ppp1ca	0.2445542152	6.6241036621	0.0048411308	0.0048411308	-3.1637862203
Ccdc64	2.6882207723	6.607314447	0.0048802502	0.0048802502	-3.1740540929
Mvk	1.5601837242	6.603076915	0.0048901876	0.0048901876	-3.1766492155
Daam1	-0.4594989465	-6.595613268	0.0049077536	0.0049077536	-3.181223544
RGD1311458	0.7635409848	6.5953223718	0.0049084398	0.0049084398	-3.181401919
Mgll	1.0206325566	6.5900599042	0.004920876	0.004920876	-3.1846299879
Fam162a	-0.3096395392	-6.5843806516	0.0049343423	0.0049343423	-3.1881162079
Eif2s1	0.6655349808	6.5811417101	0.0049420434	0.0049420434	-3.1901055968
Dock1	0.2215377316	6.578415081	0.0049485384	0.0049485384	-3.1917809716
Fitm2	0.734756196	6.5688958102	0.0049712993	0.0049712993	-3.1976347641
Dgkb	5.2432812801	6.556550472	0.0050010173	0.0050010173	-3.2052372922
Sh3pxd2a	-0.2926682097	-6.5491597315	0.0050189172	0.0050189172	-3.2097945586
Tsen15	0.3744088016	6.5481610393	0.0050213422	0.0050213422	-3.2104107092
Zbed5	0.2858411539	6.5421824239	0.005035891	0.005035891	-3.2141009493
Clp1	0.1652440947	6.5420389789	0.0050362407	0.0050362407	-3.2141895249
Dennd2d	1.1749556133	6.5401691316	0.0050408024	0.0050408024	-3.2153442854
Arhgap8	-0.3914553814	-6.5058594865	0.0051254499	0.0051254499	-3.2365833147
Sugct	1.5145829545	6.5006625273	0.0051384297	0.0051384297	-3.2398088085
Prtfdc1	1.0135919694	6.4985027281	0.0051438363	0.0051438363	-3.2411499382
Pstpip1	0.6957030639	6.49849706	0.0051438505	0.0051438505	-3.2411534583
Ppp1r15b	-0.8489905228	-6.4974975207	0.0051463551	0.0051463551	-3.2417742531
Mastl	-1.3864766563	-6.4958698212	0.0051504371	0.0051504371	-3.2427853612
Abhd1	1.2849259815	6.4908139906	0.0051631426	0.0051631426	-3.245927369
Akap1	0.3573807443	6.4718947868	0.0052110443	0.0052110443	-3.2577035598
Dio1	-1.095902722	-6.4715797171	0.0052118468	0.0052118468	-3.2578999231
Stk4	0.4153638951	6.4708230403	0.0052137748	0.0052137748	-3.2583715459
Sfxn2	-0.478278156	-6.4685255374	0.0052196344	0.0052196344	-3.2598038264
mrpl9	0.4706433715	6.4647872942	0.0052291865	0.0052291865	-3.2621352053
Ilf2	-0.4314572143	-6.4639556598	0.0052313146	0.0052313146	-3.2626540162
Gtf2b	0.6062524652	6.4599791582	0.0052415053	0.0052415053	-3.2651355252
Sox9	-1.0897324056	-6.4555168975	0.0052529712	0.0052529712	-3.2679217244
Neurl3	1.6717386459	6.4387176135	0.0052964258	0.0052964258	-3.2784258431
Mgat1	-0.516068227	-6.4340065763	0.0053086942	0.0053086942	-3.2813757244
Slc13a4	-1.0343173132	-6.4185949647	0.0053490835	0.0053490835	-3.2910388178
Igsf11	0.3926107045	6.4084283112	0.0053759424	0.0053759424	-3.2974241599
Clock	-0.4348405894	-6.3961907391	0.0054085014	0.0054085014	-3.3051216431
Pbk	-1.5667175684	-6.3935772089	0.0054154876	0.0054154876	-3.3067671906
Pla2g15	0.973239793	6.388612599	0.00542879	0.00542879	-3.3098946186
Vwa5a	0.4690817131	6.3877487629	0.0054311089	0.0054311089	-3.3104389987
Ctsd	0.8508466055	6.3857406408	0.0054365044	0.0054365044	-3.3117047377
Fbxo21	1.320222746	6.3819389321	0.0054467377	0.0054467377	-3.3141019205
Mblac1	0.5508742987	6.3788666011	0.0054550257	0.0054550257	-3.3160400796
Fcf1	0.4701805654	6.3779793289	0.0054574222	0.0054574222	-3.3165999572
Dhdds	1.3072560323	6.3761162417	0.0054624588	0.0054624588	-3.3177757995
Fkbpl	1.2193005125	6.3675750449	0.0054856248	0.0054856248	-3.3231701145
Rab30	1.8370792158	6.3577090095	0.0055125406	0.0055125406	-3.3294088176
Kbtbd11	1.8861479145	6.3557707016	0.0055178484	0.0055178484	-3.3306354576
Dll1	-1.9130473743	-6.3554554395	0.0055187123	0.0055187123	-3.3308349983
Hspd1	0.7181029891	6.3487260849	0.0055371941	0.0055371941	-3.3350962573
Lrrc42	0.3063476119	6.3412352447	0.0055578604	0.0055578604	-3.3398442324
Cep19	-0.1425439236	-6.3239761216	0.0056058524	0.0056058524	-3.3508018709
Lipc	-0.4990109587	-6.3211934418	0.0056136396	0.0056136396	-3.3525709415
Nenf	0.7466242678	6.3125434763	0.0056379345	0.0056379345	-3.358074324
Mppe1	-0.681497809	-6.3124351648	0.0056382396	0.0056382396	-3.3581432758
Kctd6	-0.7296760345	-6.3115444454	0.0056407491	0.0056407491	-3.3587103512
Efna1	-0.4945191782	-6.3112474707	0.0056415862	0.0056415862	-3.3588994349
Gpx4	0.6036107061	6.3051241593	0.0056588801	0.0056588801	-3.3627998276
Sf3a1	0.3556960482	6.2906955879	0.0056998989	0.0056998989	-3.372003172
Ptcd1	0.3716247082	6.2900020731	0.00570188	0.00570188	-3.3724459846
Psmb7	0.6088325216	6.28310614	0.0057216273	0.0057216273	-3.3768513239
Blzf1	0.6605641941	6.2830023505	0.0057219252	0.0057219252	-3.3769176591
Col3a1	-0.772135003	-6.2761933807	0.0057415104	0.0057415104	-3.3812715236
Cept1	-0.3699211621	-6.2523411281	0.0058107977	0.0058107977	-3.3965549804
Dis3l	0.2380340584	6.2318267215	0.0058712451	0.0058712451	-3.4097391735
Depdc7	-0.38303791	-6.2316591761	0.0058717421	0.0058717421	-3.4098470024
RGD1309676	0.670795437	6.2262218455	0.0058878999	0.0058878999	-3.413347689
Polr2e	0.3861966922	6.2225096888	0.0058989636	0.0058989636	-3.415739149
Map7	0.8516905504	6.2199665114	0.0059065587	0.0059065587	-3.4173782197
Cenpn	-0.656001594	-6.2191799674	0.0059089102	0.0059089102	-3.4178852596
Pced1b	-0.5704381261	-6.2183034561	0.0059115321	0.0059115321	-3.41845036
Lag3	-1.7998854333	-6.2152313325	0.0059207333	0.0059207333	-3.4204315364
Clpb	0.3549349208	6.2105215566	0.005934875	0.005934875	-3.4234704201
Srsf3	0.3148549037	6.2076961006	0.0059433795	0.0059433795	-3.4252944189
Nab1	0.5280079541	6.206858758	0.0059459028	0.0059459028	-3.4258351075
P2rx4	0.8528159361	6.2055028614	0.0059499918	0.0059499918	-3.4267107671
LOC100294508	0.6237462023	6.2037463866	0.005955294	0.005955294	-3.4278453663
Iba57	0.5615959519	6.2013971985	0.005962395	0.005962395	-3.4293632535
Has2	-1.7801367505	-6.1894617245	0.0059986399	0.0059986399	-3.4370826466
Tsx	4.6140539246	6.187461463	0.0060047416	0.0060047416	-3.4383775636
Thbs2	-1.0137954575	-6.1837904474	0.0060159606	0.0060159606	-3.4407550003
Nipal2	1.1163464466	6.173130799	0.0060486896	0.0060486896	-3.4476651826
Pigt	0.2649801037	6.1631435097	0.0060795606	0.0060795606	-3.4541486212
Nt5c	-0.4430580406	-6.160940639	0.0060863968	0.0060863968	-3.4555798461
Gatsl2	-0.9508999336	-6.1567549373	0.0060994134	0.0060994134	-3.4583005199
Tfb2m	0.3904548974	6.1543869915	0.0061067929	0.0061067929	-3.4598403552
Egr1	-3.2308207887	-6.1447187426	0.0061370418	0.0061370418	-3.4661326263
Lims2	-1.0217048351	-6.141373713	0.0061475518	0.0061475518	-3.4683115689
Dact2	1.6266809415	6.1405456566	0.0061501571	0.0061501571	-3.4688511164
Hnrnph1	0.4915735882	6.1401112762	0.0061515243	0.0061515243	-3.4691341757
