gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Dnajc2	0.4803311596	8.960452086	0.0018145864	0.0018145864	-0.9062489121	1.39506385582666
Ehhadh	4.2556582377	8.9572088653	0.0018167318	0.0018167318	-0.907715047	19.1020853340951
Acsm4	-3.0880329119	-8.9548718339	0.0018182798	0.0018182798	-0.9087718535	-8.50335937801344
Cdh20	-4.6113269931	-8.9545095916	0.0018185199	0.0018185199	-0.908935684	-24.4426193654735
Pdzd4	4.7000346557	8.9280210724	0.0018361872	0.0018361872	-0.9209333443	25.9927010595881
Syf2	0.3592998411	8.914730217	0.0018451352	0.0018451352	-0.9269665142	1.28280318519281
Cnep1r1	-0.8535873239	-8.8909018215	0.0018613184	0.0018613184	-0.9378052612	-1.80698849904701
Aig1	3.3699386827	8.885504937	0.001865009	0.001865009	-0.9402641	10.338383234691
Sdc2	-0.443109125	-8.8606337324	0.0018821393	0.0018821393	-0.9516145416	-1.35953107252119
Ormdl3	-0.2985519332	-8.8502090684	0.0018893795	0.0018893795	-0.9563813618	-1.2299093048216
Adamts9	-0.8964032695	-8.8413536803	0.001895558	0.001895558	-0.96043495	-1.86141955621156
Me1	3.122060535	8.8360789795	0.0018992506	0.0018992506	-0.9628513627	8.70630483933307
Kctd6	-0.7644111895	-8.8295346198	0.0019038449	0.0019038449	-0.9658513958	-1.69867657194133
Tnip1	0.3508384244	8.826581708	0.0019059226	0.0019059226	-0.9672057708	1.275301555426
Tefm	0.4995341053	8.8229249155	0.0019084996	0.0019084996	-0.9688836034	1.4137569390329
Vax2	1.9309756353	8.7970666263	0.0019268506	0.0019268506	-0.9807676027	3.81312978324101
Nek8	1.3187767795	8.7880685056	0.0019332896	0.0019332896	-0.9849110234	2.49454514631703
Creb3l3	0.6492043998	8.7827290796	0.0019371235	0.0019371235	-0.9873716716	1.56830308825273
Decr2	1.0701160118	8.7801587862	0.0019389726	0.0019389726	-0.9885567023	2.09960219629868
C2cd2	-0.5560627526	-8.7781900408	0.0019403904	0.0019403904	-0.9894646203	-1.47025128620638
Acot4	1.7242196249	8.76083991	0.0019529434	0.0019529434	-0.9974745568	3.30401359931455
Zfp61	0.5798562734	8.7507560985	0.0019602871	0.0019602871	-1.0021370455	1.49470033365829
Etfa	0.4859229279	8.7416557286	0.0019669452	0.0019669452	-1.0063493414	1.40048150193344
Tmem255a	-4.5010013097	-8.7402155174	0.0019680015	0.0019680015	-1.007016367	-22.6431271209845
Hint3	0.3542336353	8.7305727296	0.0019750931	0.0019750931	-1.0114851469	1.27830636003878
Ndufs1	0.3895202704	8.7281802706	0.0019768576	0.0019768576	-1.0125946387	1.30995774006285
Prmt7	0.581450555	8.7258122855	0.0019786061	0.0019786061	-1.0136930742	1.49635299782868
Prpf4	0.2628165931	8.721898053	0.0019815007	0.0019815007	-1.0155094069	1.19981884213683
Abcd3	1.7220582074	8.7200935986	0.001982837	0.001982837	-1.016347002	3.29906729689825
Mettl7b	1.1576105825	8.7054680353	0.0019937104	0.0019937104	-1.0231421943	2.23087639709079
Acad11	0.8898327258	8.6596643151	0.0020282633	0.0020282633	-1.0444956047	1.85296126854484
Ntmt1	0.786291537	8.6533795796	0.0020330642	0.0020330642	-1.0474341229	1.72463556581573
Cidea	3.0431755124	8.6364277221	0.0020460867	0.0020460867	-1.0553706177	8.24303438193824
Tsen15	0.5328408079	8.5984624385	0.0020756432	0.0020756432	-1.0732004697	1.44677523473936
LOC100302372	-0.8313345607	-8.5967169313	0.0020770153	0.0020770153	-1.0740220683	-1.77933056564836
Ccdc64	2.6556890476	8.5875912163	0.0020842076	0.0020842076	-1.0783201317	6.30147274917464
Adtrp	0.5696614844	8.5473471844	0.00211631	0.00211631	-1.097327677	1.48417528119852
Man2b2	0.4859428284	8.53563356	0.0021257732	0.0021257732	-1.1028764861	1.40050082027415
Elovl6	3.6608436877	8.5232585736	0.0021358298	0.0021358298	-1.1087466426	12.6480554071234
Pdk2	0.7480490069	8.5201840005	0.0021383378	0.0021383378	-1.1102063728	1.67952003652629
Pvrl2	-0.0918623872	-8.5179564079	0.0021401573	0.0021401573	-1.111264298	-1.06574507414047
Adpgk	0.3612198077	8.4855424604	0.0021668596	0.0021668596	-1.1266887984	1.28451150108153
Pcp4l1	-2.7287609842	-8.4565635028	0.0021910958	0.0021910958	-1.1405272722	-6.62886092080277
Acsl4	0.9543731687	8.4491464417	0.0021973548	0.0021973548	-1.1440765801	1.93773753043863
Mrps10	0.6265693686	8.4467968804	0.0021993424	0.0021993424	-1.1452015531	1.54388936041126
Atg12	0.4689590066	8.4158900033	0.0022257034	0.0022257034	-1.1600281295	1.38411038674401
Sugct	1.6671315007	8.394257509	0.002244396	0.002244396	-1.1704370523	3.17582518490211
Kif11	-0.5017066016	-8.3622397781	0.0022724344	0.0022724344	-1.185890819	-1.41588746234393
Aqp8	-0.5119529369	-8.3563334158	0.0022776558	0.0022776558	-1.1887478542	-1.42597919880382
Cox8a	0.4270807755	8.3157003942	0.0023139974	0.0023139974	-1.2084560015	1.34451027024771
Ppard	-2.7141044772	-8.3118697682	0.0023174618	0.0023174618	-1.2103187584	-6.56185846953716
Fbp2	4.3278388299	8.3006531742	0.0023276443	0.0023276443	-1.2157779344	20.082108270503
Dnajc16	-1.2971105081	-8.2676235767	0.0023579647	0.0023579647	-1.2318950572	-2.45736218363972
Dbp	4.6225135277	8.2665279776	0.0023589791	0.0023589791	-1.2324307291	24.6328820434549
Serpinf2	-0.5016631939	-8.2583940132	0.0023665278	0.0023665278	-1.2364098148	-1.41584486186922
Hspa9	0.373596847	8.2374298856	0.0023861271	0.0023861271	-1.2466827729	1.29557887262756
Ric8a	0.6928341104	8.1996303007	0.0024219958	0.0024219958	-1.2652693069	1.61645585727919
Myo19	0.786766996	8.1948958946	0.002426537	0.002426537	-1.2676030804	1.72520403566755
Aatf	0.642972148	8.1808422498	0.0024400818	0.0024400818	-1.2745383123	1.56154283850344
Sdr42e1	1.126141725	8.1242248491	0.0024956432	0.0024956432	-1.3025944225	2.18274216805796
Rab17	0.3576006675	8.1187453465	0.0025011064	0.0025011064	-1.3053196772	1.28129321798248
Cast	0.4664998167	8.111997705	0.002507855	0.002507855	-1.3086780701	1.38175306879568
Mob2	0.4354665376	8.1055744937	0.002514301	0.002514301	-1.3118774782	1.35234808359668
Fdps	1.7596050563	8.0911684744	0.0025288354	0.0025288354	-1.3190619737	3.38605417630618
Abhd1	1.2634891566	8.0645895343	0.0025559357	0.0025559357	-1.3323494912	2.40075662134823
Gnai2	0.2989272155	8.0472823768	0.0025737831	0.0025737831	-1.3410243434	1.23022927766208
Hipk4	-0.8123953599	-8.045876618	0.0025752397	0.0025752397	-1.3417297339	-1.7561247822844
Prtfdc1	0.9140758757	8.020898164	0.0026012999	0.0026012999	-1.3542832612	1.88436164948767
Ephx1	0.957554509	7.997503412	0.0026260156	0.0026260156	-1.3660747707	1.94201522199297
Marc1	0.8540517416	7.9888183919	0.0026352677	0.0026352677	-1.3704606078	1.8075702800238
Rab30	1.6346973029	7.9848408412	0.0026395189	0.0026395189	-1.3724707449	3.10522391331396
Lztr1	0.3458702096	7.9833366285	0.002641129	0.002641129	-1.3732311786	1.27091734754504
Pnpla1	-4.1045091929	-7.970074239	0.0026553788	0.0026553788	-1.3799417136	-17.2020570851334
Mgat4b	-0.8861390574	-7.9529298204	0.0026739464	0.0026739464	-1.3886322773	-1.84822328145824
Flot2	0.7108371712	7.9111477624	0.0027198999	0.0027198999	-1.4098866921	1.63675362166598
Armc6	0.4246646213	7.8878179772	0.0027460003	0.0027460003	-1.4218009922	1.34226043552038
Pgf	-3.9066938839	-7.8767075922	0.0027585431	0.0027585431	-1.4274867366	-14.9979548869368
Pmm1	0.7598728307	7.8648474307	0.0027720137	0.0027720137	-1.4335645906	1.69334135511519
Nob1	0.5473435227	7.8468659338	0.0027925982	0.0027925982	-1.4427959961	1.4613923118612
Pdhx	0.5219757459	7.826698628	0.0028159189	0.0028159189	-1.4531734637	1.43592037021398
Slc6a6	-2.9736260542	-7.8157385441	0.0028286977	0.0028286977	-1.4588238174	-7.85508046546695
Kifap3	0.6076636737	7.8147987689	0.0028297968	0.0028297968	-1.4593086578	1.52378955758231
Lrrc43	-7.3199617201	-7.8147054844	0.002829906	0.002829906	-1.4593567874	-159.782070608851
Car11	-0.9063360394	-7.8123292469	0.0028326878	0.0028326878	-1.460582975	-1.87427940899178
Ikbip	-0.2775868002	-7.7927329316	0.0028557636	0.0028557636	-1.4707085667	-1.21216559508143
Pex16	0.6432340244	7.7900536549	0.0028589373	0.0028589373	-1.4720948459	1.56182631375081
Acad9	0.5578412196	7.7804663017	0.0028703311	0.0028703311	-1.4770591176	1.47206484046555
Edar	-0.9824222101	-7.7518026207	0.0029047448	0.0029047448	-1.4919355743	-1.97577985765556
Stk4	0.4294529965	7.7228063139	0.0029400984	0.0029400984	-1.5070376451	1.34672286478067
Sorl1	0.9731066327	7.6722470488	0.0030030738	0.0030030738	-1.5334987264	1.96306321657842
Ccdc104	0.4276767519	7.6700399828	0.0030058621	0.0030058621	-1.5346575732	1.34506580131853
Zmynd12	2.436006922	7.6656439796	0.0030114257	0.0030114257	-1.5369666839	5.41141888793607
Aldoart2	-4.571905256	-7.6619103405	0.0030161614	0.0030161614	-1.5389288506	-23.7837657831662
Xrcc5	0.3069666047	7.6435517201	0.0030395866	0.0030395866	-1.5485901023	1.23710384205162
Dio1	-1.1098642282	-7.6389550911	0.0030454884	0.0030454884	-1.5510125026	-2.15825335057279
Zdhhc2	1.7111779286	7.6220058423	0.0030673773	0.0030673773	-1.5599565324	3.27428052079553
Ndufab1	0.3311059577	7.6215687471	0.0030679445	0.0030679445	-1.5601874325	1.25797735968601
Mcoln1	0.5745319705	7.6035017348	0.0030915052	0.0030915052	-1.5697424205	1.48919427028007
Apom	-0.9601563337	-7.6017353446	0.0030938212	0.0030938212	-1.5706777444	-1.94552070442945
Ctsd	0.8655867923	7.5931055442	0.0031051679	0.0031051679	-1.5752502586	1.82208061758536
Anxa4	0.4887981302	7.5810843401	0.0031210629	0.0031210629	-1.5816278502	1.40327535831908
Pdia5	-1.3048055522	-7.5714007609	0.0031339428	0.0031339428	-1.5867721688	-2.47050427491422
Tmsb10	1.363320553	7.5619185144	0.0031466212	0.0031466212	-1.5918155136	2.57276654740829
Dhtkd1	-0.7396440998	-7.5553057109	0.0031555019	0.0031555019	-1.5953361911	-1.66976387195752
Blvrb	0.615512803	7.5542449039	0.0031569295	0.0031569295	-1.5959012368	1.53210248301279
Tmem126a	0.233474863	7.553146287	0.0031584088	0.0031584088	-1.5964865007	1.17566323423556
Yaf2	0.4750290842	7.5420188452	0.0031734428	0.0031734428	-1.6024188984	1.38994624036353
Arntl	-2.2323349068	-7.513890633	0.0032118575	0.0032118575	-1.6174515763	-4.69893856846343
Il10rb	0.2100451722	7.5132193549	0.0032127815	0.0032127815	-1.6178109733	1.15672440151643
Ica1	1.0851623613	7.5057802161	0.0032230445	0.0032230445	-1.6217958411	2.12161423635602
Tox3	2.5325395491	7.5004692919	0.0032303971	0.0032303971	-1.6246429644	5.78589262186994
Heyl	-0.7328273077	-7.497564732	0.0032344274	0.0032344274	-1.6262008618	-1.66189278075241
Dis3l	0.2380151248	7.4930914277	0.0032406471	0.0032406471	-1.6286012789	1.17936895636145
Slc25a38	-0.7044869494	-7.4667294211	0.0032776137	0.0032776137	-1.6427746327	-1.62956505651544
mrpl9	0.4496112509	7.4652753161	0.0032796685	0.0032796685	-1.6435577815	1.36567221266766
Cry1	-3.326184537	-7.4488982594	0.0033029247	0.0033029247	-1.6523879474	-10.0295469738853
Prpf6	0.2749809724	7.4381071699	0.0033183642	0.0033183642	-1.6582161803	1.20997813080046
Agpat2	-0.2973931074	-7.3984433354	0.0033759152	0.0033759152	-1.679706417	-1.22892179301901
Cd209a	-3.0055676715	-7.3915818658	0.0033860005	0.0033860005	-1.6834349056	-8.03093337731706
Coro1b	0.3925207063	7.385920331	0.0033943511	0.0033943511	-1.6865137812	1.31268495136699
Jam3	0.3234691161	7.378350655	0.0034055575	0.0034055575	-1.6906337801	1.25133590648615
Lipc	-0.5040155101	-7.3741969762	0.0034117269	0.0034117269	-1.6928962014	-1.4181552818759
Fitm2	0.7650456576	7.3709397395	0.0034165748	0.0034165748	-1.6946711785	1.69942377983279
Scamp1	0.3968353152	7.3608254847	0.0034316848	0.0034316848	-1.7001874241	1.31661662063403
Ctsf	0.8352808921	7.3497491657	0.0034483305	0.0034483305	-1.7062364575	1.78420438884687
Nr1d1	4.1373354975	7.3452360503	0.0034551426	0.0034551426	-1.7087036018	17.5979503015467
Coq2	0.438027626	7.3184948444	0.0034958614	0.0034958614	-1.7233509068	1.3547509192052
LOC100294508	0.5859646121	7.3177115428	0.0034970633	0.0034970633	-1.7237807027	1.50104227796207
Ap3b1	0.5671647131	7.3018844767	0.0035214639	0.0035214639	-1.732474129	1.48160894428111
Rfwd2	0.4204102456	7.2942196336	0.0035333591	0.0035333591	-1.7366905206	1.33830806274106
Bfar	0.524232323	7.2824965877	0.0035516522	0.0035516522	-1.7431472535	1.43816810821048
Hmga1	0.3159220276	7.282339929	0.0035518975	0.0035518975	-1.743233602	1.24480695629262
Kctd11	1.0343815981	7.2497222643	0.0036034425	0.0036034425	-1.7612496236	2.04823549497228
Cpsf2	0.4608166539	7.2472483564	0.0036073909	0.0036073909	-1.7626191169	1.37632067961682
Plcg2	0.4775499003	7.2370135512	0.0036237851	0.0036237851	-1.7682894425	1.39237701168593
Fabp1	1.1390133766	7.2361365446	0.0036251943	0.0036251943	-1.7687756695	2.20230361575594
Suclg1	0.5999336553	7.2336968323	0.0036291183	0.0036291183	-1.7701285732	1.51564686539833
Ccdc115	0.4045005963	7.2317870876	0.0036321937	0.0036321937	-1.7711878858	1.32363064274675
Reep5	0.5144721626	7.2189806634	0.0036529032	0.0036529032	-1.7782981378	1.42847141070718
Zbtb7b	-0.4261970108	-7.2078888799	0.0036709624	0.0036709624	-1.7844658194	-1.3436869036916
Slc28a2	-2.157420132	-7.2066463102	0.0036729926	0.0036729926	-1.7851573063	-4.46116383605701
Dnaja2	0.2138105518	7.2000161588	0.0036838498	0.0036838498	-1.7888488289	1.15974735171902
Mastl	-1.136640239	-7.1923483579	0.0036964576	0.0036964576	-1.7931220028	-2.19868395033144
Tmbim6	0.2296178906	7.1921901587	0.0036967183	0.0036967183	-1.7932102096	1.17252435558384
Ikzf3	-0.7549301491	-7.1889959058	0.0037019872	0.0037019872	-1.7949916041	-1.68754988425624
Calm2	0.6074452226	7.1777606253	0.0037205964	0.0037205964	-1.8012631782	1.52355884471839
Dll1	-1.7929329207	-7.1750665879	0.0037250764	0.0037250764	-1.8027683439	-3.46518630514938
Itgb7	0.9618617749	7.1331399304	0.0037956964	0.0037956964	-1.8262601683	1.94782190667014
Slc4a4	1.1419383429	7.1197206535	0.0038186611	0.0038186611	-1.8338059197	2.20677316622169
Fdft1	1.4816250873	7.0998296979	0.0038530294	0.0038530294	-1.8450148073	2.7926312504382
Ropn1l	4.9607641298	7.0739938514	0.0038982632	0.0038982632	-1.8596168402	31.1414481554
Psmf1	0.2259578199	7.0697801342	0.003905705	0.003905705	-1.8620030064	1.16955346929695
Angel1	0.9734760268	7.064835733	0.0039144605	0.0039144605	-1.8648046105	1.96356591243032
Cds1	1.1943854323	7.0576516527	0.0039272268	0.0039272268	-1.8688784675	2.28847325626252
Depdc7	-0.4642631423	-7.0543328089	0.0039331425	0.0039331425	-1.870761758	-1.37961253516131
Bmp7	1.8478911056	7.0536292454	0.0039343981	0.0039343981	-1.871161102	3.59973600139932
Prdx4	-0.5290592362	-7.0529846139	0.0039355489	0.0039355489	-1.8715270281	-1.44298793387131
Rpl19	0.1605335255	7.0446530466	0.0039504615	0.0039504615	-1.8762592126	1.11770040033366
Usp14	0.4711530521	7.038571159	0.0039613932	0.0039613932	-1.8797168539	1.3862169383219
Neurl3	1.6188256906	7.0324746628	0.00397239	0.00397239	-1.8831855447	3.07124944227378
Idh1	0.3904675274	7.0147487514	0.0040045867	0.0040045867	-1.8932866053	1.31081812570387
Arap2	0.3388806224	7.0120950565	0.0040094355	0.0040094355	-1.8948008133	1.26477488264923
Raver2	-4.2226091041	-7.0073964002	0.0040180393	0.0040180393	-1.8974831684	-18.6694704807552
Nsa2	0.5965792631	7.0022928628	0.0040274112	0.0040274112	-1.900398523	1.51212694746768
Dpys	-0.5875918479	-6.9972062622	0.0040367799	0.0040367799	-1.903306134	-1.5027362795866
Nup37	0.4238034091	6.9969469237	0.0040372583	0.0040372583	-1.9034544292	1.34145941654415
Arhgap1	0.2832459876	6.9954682178	0.0040399875	0.0040399875	-1.9043000802	1.2169298343111
Mmp20	-3.1596690964	-6.9939237982	0.0040428405	0.0040428405	-1.9051834862	-8.93624720807578
Atp5g2	0.2008644213	6.987529628	0.0040546799	0.0040546799	-1.9088428389	1.14938682818985
Gpr37	-0.3165018907	-6.9774425757	0.0040734473	0.0040734473	-1.9146218271	-1.24530738270278
Flt4	0.2311089023	6.9726805892	0.0040823459	0.0040823459	-1.9173526725	1.17373677483607
Pir	1.9490231316	6.9684339312	0.0040903024	0.0040903024	-1.9197894286	3.86113000681763
Nbn	0.6017736775	6.959778994	0.0041065799	0.0041065799	-1.9247598738	1.51758116405366
Slc22a17	0.4802005323	6.9572841913	0.0041112873	0.0041112873	-1.9261936603	1.39493754696038
Fbxo3	1.3920137339	6.9550471305	0.0041155143	0.0041155143	-1.9274797186	2.62444749279226
Slc12a3	3.7905476781	6.9537129826	0.0041180378	0.0041180378	-1.9282468829	13.8378478489329
Frzb	-1.4933501966	-6.9352774817	0.0041531122	0.0041531122	-1.9388614477	-2.81542007654878
Atp5d	0.4486597457	6.917489287	0.0041873182	0.0041873182	-1.9491276862	1.3647718035334
ERCC-00039	0.8338149816	6.8903664936	0.0042401715	0.0042401715	-1.9648275654	1.78239239425494
Eif4ebp2	0.4131761575	6.8858762407	0.0042490037	0.0042490037	-1.9674321379	1.33161419749766
Pold4	0.6076132528	6.8832883829	0.0042541047	0.0042541047	-1.9689339261	1.52373630343216
Brd4	-0.228565783	-6.8773043591	0.0042659299	0.0042659299	-1.9724085441	-1.1716695858361
Vsx2	-6.0827381167	-6.8704319181	0.0042795626	0.0042795626	-1.9764024068	-67.7776690517347
Abhd4	0.6510446365	6.8490961136	0.0043222429	0.0043222429	-1.988824658	1.5703048212993
Crat	2.0275356859	6.8472906072	0.0043258796	0.0043258796	-1.9898774789	4.07707836203499
Nid2	-0.846334244	-6.8436993913	0.0043331247	0.0043331247	-1.9919723247	-1.79792674915709
Map4k2	0.7414181586	6.8258853488	0.0043692943	0.0043692943	-2.0023784385	1.67181841659443
Hadha	1.0319777328	6.8190245985	0.0043833274	0.0043833274	-2.0063927188	2.04482550022568
Efcab14	0.3024233443	6.8140358971	0.0043935675	0.0043935675	-2.0093139431	1.2332141466205
Ppp3cc	0.8127013603	6.8058730321	0.0044103893	0.0044103893	-2.0140980301	1.75649730167631
Galnt14	-3.5030358035	-6.8023269265	0.0044177227	0.0044177227	-2.0161779458	-11.3375405333958
Nt5e	-1.038614429	-6.7959725459	0.0044309026	0.0044309026	-2.0199074662	-2.0542537907543
Gtpbp6	0.4269643787	6.7840462999	0.0044557756	0.0044557756	-2.0269157448	1.34440179938195
Get4	0.6301830334	6.7838921765	0.0044560982	0.0044560982	-2.0270063859	1.54776134415249
Mknk2	1.0609019644	6.7806129027	0.0044629692	0.0044629692	-2.0289353914	2.08623541607958
Apoe	-0.3905932017	-6.7769163293	0.0044707309	0.0044707309	-2.0311108798	-1.31093231707562
Ostc	-0.4945408045	-6.7647262961	0.004496449	0.004496449	-2.0382924916	-1.4088722537262
Rbfa	-0.8643597472	-6.760424222	0.0045055705	0.0045055705	-2.0408297941	-1.8205315552327
Tcea3	0.7582588004	6.7600920214	0.0045062758	0.0045062758	-2.0410257819	1.69144797092564
Cpped1	0.2737848344	6.7585583463	0.004509534	0.004509534	-2.0419307139	1.20897535407505
Npas2	-1.9514103652	-6.758380494	0.004509912	0.004509912	-2.0420356661	-3.86752432390073
Utp23	0.8659266414	6.7558467269	0.0045153019	0.0045153019	-2.0435311352	1.82250988737632
Ybx1	0.47015458	6.7521035217	0.0045232797	0.0045232797	-2.0457413591	1.38525788595844
Mmd2	-3.8267410048	-6.7487874474	0.0045303623	0.0045303623	-2.0477003007	-14.1893933484417
Clns1a	0.3188540802	6.7382305185	0.0045530046	0.0045530046	-2.053942494	1.24733940476416
Sfxn2	-0.4656066523	-6.733895532	0.0045623442	0.0045623442	-2.0565082743	-1.3808978979715
Alad	-0.340176732	-6.7327406155	0.0045648365	0.0045648365	-2.0571920941	-1.26591166028044
Gltpd2	-0.4021836704	-6.7301962261	0.0045703335	0.0045703335	-2.058698986	-1.32150663677838
Tsx	4.3079110596	6.7277287633	0.0045756725	0.0045756725	-2.0601608087	19.8066235614331
Chuk	0.4249836408	6.7262318761	0.0045789152	0.0045789152	-2.0610478592	1.34255727898941
Uros	0.4356528426	6.7215214831	0.0045891386	0.0045891386	-2.0638403823	1.35252273275761
Acat2	3.072484968	6.7167911923	0.0045994346	0.0045994346	-2.0666464743	8.41221059740575
Lama5	0.9233030799	6.7014930561	0.0046329356	0.0046329356	-2.0757337838	1.89645229317189
Tmem130	-6.4422560775	-6.7003729017	0.0046354009	0.0046354009	-2.0763999039	-86.9585559326071
Fam210b	-1.2375125767	-6.6953659832	0.0046464406	0.0046464406	-2.0793785827	-2.35791641352214
Fam136a	0.7369869747	6.695153162	0.0046469106	0.0046469106	-2.079505237	1.66669136661089
Masp1	-0.996931149	-6.683877573	0.0046718988	0.0046718988	-2.086220753	-1.99575019078965
Mgat1	-0.5388970148	-6.6771062245	0.0046869876	0.0046869876	-2.0902585239	-1.45286133495991
Atic	0.2523811501	6.6648753898	0.0047144003	0.0047144003	-2.0975611219	1.1911715071115
Kdelc2	0.2379590295	6.6549334383	0.0047368341	0.0047368341	-2.1035059711	1.1793231006765
Psmd10	-1.5448151803	-6.6548067608	0.0047371208	0.0047371208	-2.10358177	-2.91766689024443
Stard3nl	0.4323061167	6.652346016	0.0047426949	0.0047426949	-2.1050544414	1.34938882258588
Cyth2	0.3718991315	6.6504167729	0.0047470709	0.0047470709	-2.1062093687	1.29405517523121
