gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Psmb7	0.6496889327	9.1118146081	0.0017122597	0.0017122597	-0.9299401235	1.56882989540354
Mlycd	0.5549632814	9.1025455202	0.0017179677	0.0017179677	-0.9340950319	1.46913124136432
Apoc3	-1.4097951968	-9.0934103403	0.0017236172	0.0017236172	-0.9381939672	-2.65699441778489
Raver2	-4.6796023335	-9.0830227239	0.0017300703	0.0017300703	-0.9428597644	-25.6271711995377
Cdh20	-4.6783460285	-9.0805812677	0.0017315915	0.0017315915	-0.9439571485	-25.6048646631862
Mafk	0.9294302263	9.0798073667	0.001732074	0.001732074	-0.9443050612	1.90452368060598
Tctn1	0.6949370085	9.0565482922	0.0017466581	0.0017466581	-0.9547748929	1.61881375028961
Pdzd4	4.7683854428	9.0549843718	0.0017476444	0.0017476444	-0.9554798179	27.2537990344402
Ppard	-2.7371850242	-9.0530461913	0.0017488677	0.0017488677	-0.9563536029	-6.66768072584424
Pnrc1	-1.4291377006	-9.0443670528	0.0017543591	0.0017543591	-0.9602686392	-2.69285715083906
Cidea	3.1494438237	9.0443487996	0.0017543707	0.0017543707	-0.9602768769	8.87313441699832
Slc16a12	0.4033422417	9.0388078791	0.0017578882	0.0017578882	-0.9627782319	1.32256831270436
Parvb	2.413846963	9.0385738781	0.0017580369	0.0017580369	-0.9628839007	5.32893399217473
Vnn1	2.8643955414	9.0242938945	0.001767145	0.001767145	-0.9693374292	7.2823068974484
Lrig2	-0.3698048615	-8.9886828573	0.0017901243	0.0017901243	-0.9854745778	-1.2921780392013
Dnajc2	0.4816927931	8.9708373229	0.0018017844	0.0018017844	-0.9935847496	1.39638115596688
Me1	3.1209311442	8.9611918014	0.0018081273	0.0018081273	-0.9979748503	8.69949191450855
Kctd6	-0.7630149741	-8.9515323797	0.0018145082	0.0018145082	-1.0023758935	-1.6970334172633
Bard1	-0.472963318	-8.9493159758	0.0018159765	0.0018159765	-1.0033863879	-1.38795742832684
C2cd2	-0.5557374381	-8.9491836736	0.0018160641	0.0018160641	-1.0034467143	-1.46991979540127
Nek8	1.349651923	8.9482853834	0.0018166597	0.0018166597	-1.0038563347	2.54850630593159
Tmem117	-0.2983892728	-8.933137247	0.0018267402	0.0018267402	-1.0107699222	-1.22977064331918
Ehhadh	4.2549106881	8.9268673527	0.0018309336	0.0018309336	-1.0136348329	19.0921899252442
Foxp2	0.9363390946	8.8744594779	0.0018664737	0.0018664737	-1.0376584753	1.91366605611649
Tmem255a	-4.5680190518	-8.8663872739	0.0018720265	0.0018720265	-1.0413710059	-23.7197853911816
Coro2a	4.1260030699	8.8579880954	0.0018778267	0.0018778267	-1.0452374043	17.4602591863945
Manf	-0.3607682397	-8.8524136424	0.001881689	0.001881689	-1.0478054615	-1.28410950793348
Atg12	0.4693091466	8.8481187551	0.0018846717	0.0018846717	-1.0497851155	1.38444634910032
Emc4	0.1422837339	8.8430444396	0.0018882036	0.0018882036	-1.0521252359	1.10365077298265
Smtn	-0.6970923074	-8.8187368626	0.0019052408	0.0019052408	-1.0633532587	-1.62123396723942
Cnep1r1	-0.8562273031	-8.8100750347	0.0019113597	0.0019113597	-1.0673615398	-1.8102981239191
Ntmt1	0.7875719439	8.798538268	0.0019195487	0.0019195487	-1.0727061443	1.72616687729995
Decr2	1.0685762361	8.7980576763	0.0019198908	0.0019198908	-1.0729289341	2.09736250479635
Etfa	0.4872447705	8.7761212691	0.0019355902	0.0019355902	-1.0831106534	1.40176525517828
Rfwd2	0.230495818	8.7691113776	0.0019406418	0.0019406418	-1.0863694733	1.1732380923768
Aco2	0.9504271186	8.7633551202	0.0019448027	0.0019448027	-1.08904738	1.93244468511625
Fdps	1.7510254535	8.7609557409	0.0019465404	0.0019465404	-1.0901641141	3.36597731462866
Mettl7b	1.1584977798	8.7440312651	0.0019588549	0.0019588549	-1.0980496302	2.23224871497918
Tsen15	0.5342768992	8.7415360972	0.0019606789	0.0019606789	-1.0992134377	1.44821610457492
Stk4	0.433831565	8.7404422063	0.0019614792	0.0019614792	-1.0997237566	1.35081636718674
Prelid2	0.624134096	8.7146804183	0.0019804494	0.0019804494	-1.1117599689	1.5412854698684
Mrps10	0.6375165769	8.7069049551	0.0019862213	0.0019862213	-1.1153995178	1.55564899367639
Prmt7	0.584074737	8.6979679058	0.0019928823	0.0019928823	-1.1195866662	1.49907725755384
Ndufs1	0.3914669858	8.6946795406	0.0019953404	0.0019953404	-1.1211283635	1.31172653812456
Prtfdc1	0.9504508228	8.6869953458	0.0020010996	0.0020010996	-1.1247331727	1.93247643640833
LOC100911576	-0.2655811329	-8.6762016598	0.0020092256	0.0020092256	-1.1298019118	-1.20212017880206
Fkbpl	1.05831142	8.6590954735	0.0020221909	0.0020221909	-1.1378475009	2.0824926735041
Ormdl3	-0.2973556897	-8.6413461006	0.0020357577	0.0020357577	-1.1462118342	-1.22888992014958
Nos1	-3.7116342771	-8.6362683481	0.0020396604	0.0020396604	-1.1486077575	-13.1012655765998
LOC100302372	-0.8300173759	-8.6265329322	0.0020471698	0.0020471698	-1.1532051882	-1.7777067730043
Ccdc64	2.6570229114	8.6178591938	0.0020538903	0.0020538903	-1.1573054706	6.30730155773627
Kdm4c	-0.4861376013	-8.5886434465	0.0020767365	0.0020767365	-1.171145768	-1.40068990945294
Creb3l3	0.6511092071	8.5877501305	0.0020774402	0.0020774402	-1.1715696704	1.57037510489405
Zfp61	0.5812062136	8.5693093403	0.0020920353	0.0020920353	-1.1803298165	1.49609959013256
Pmm1	0.7722851703	8.5692740999	0.0020920633	0.0020920633	-1.1803465745	1.70797300188355
Sdr42e1	1.1488395366	8.5486878564	0.0021085128	0.0021085128	-1.1901473964	2.21735464876647
Sdc2	-0.4412912196	-8.5449766133	0.0021114959	0.0021114959	-1.1919166823	-1.35781903891477
Pcp4l1	-2.7215498448	-8.5340123263	0.0021203408	0.0021203408	-1.19714808	-6.59581001801035
Hint3	0.3558561062	8.5212564436	0.0021306911	0.0021306911	-1.20324244	1.2797447662709
Acad11	0.8894529632	8.5105435147	0.0021394338	0.0021394338	-1.2083675175	1.85247357519233
Acaa1a	2.9181787414	8.4889955171	0.0021571591	0.0021571591	-1.2186948972	7.55891277464233
Syf2	0.3607642574	8.4801807162	0.0021644645	0.0021644645	-1.2229268508	1.28410596338519
Acsl4	0.9638381406	8.4721160158	0.0021711762	0.0021711762	-1.2268023834	1.95049208041742
Gnai2	0.299131984	8.4695017154	0.0021733576	0.0021733576	-1.2280594584	1.23040390228827
Nampt	0.7781519644	8.4618897805	0.0021797252	0.0021797252	-1.2317217448	1.71493270395401
Fbp2	4.3636360037	8.4600858345	0.0021812377	0.0021812377	-1.2325901301	20.5866332320143
Aqp8	-0.5105310791	-8.4223488324	0.0022131907	0.0022131907	-1.2507968171	-1.42457450772948
Kifap3	0.6046823442	8.4098359227	0.0022239183	0.0022239183	-1.2568510833	1.52064389762524
Dnajc16	-1.2964824831	-8.3933974258	0.0022381132	0.0022381132	-1.2648178317	-2.45629269287153
Adpgk	0.3633265279	8.380467442	0.0022493604	0.0022493604	-1.2710947127	1.28638860125233
Trim3	0.4634622114	8.3609432061	0.0022664815	0.0022664815	-1.2805903576	1.3788468378972
Myo19	0.7880759517	8.3178174811	0.0023048966	0.0023048966	-1.3016399385	1.72677002178406
Kif11	-0.5003946266	-8.2794381604	0.0023397899	0.0023397899	-1.3204605949	-1.41460045122265
Nnmt	0.7952952374	8.2600922977	0.0023576358	0.0023576358	-1.3299790749	1.73543248202754
Dbp	4.6239280375	8.2547709881	0.0023625752	0.0023625752	-1.3326009705	24.6570455284709
Aatf	0.6443499956	8.253148431	0.0023640839	0.0023640839	-1.3334007509	1.56303490421884
Chac2	-0.6493017141	-8.2528441268	0.002364367	0.002364367	-1.3335507633	-1.56840887877692
Vax2	1.9761687319	8.2479134884	0.0023689601	0.0023689601	-1.3359821465	3.93446842904674
Edar	-0.9707595563	-8.2360770848	0.002380033	0.002380033	-1.3418245351	-1.95987216553771
Smad2	0.4915336691	8.223464815	0.002391905	0.002391905	-1.3480586879	1.40593867653623
Tnip1	0.3552029006	8.1963777293	0.0024176605	0.0024176605	-1.3614784337	1.279165470432
Golph3l	0.6345774158	8.1934402773	0.0024204749	0.0024204749	-1.3629362678	1.55248294088728
Armc6	0.41569306	8.1544994786	0.0024581852	0.0024581852	-1.3823093353	1.33393933776121
Cbll1	0.2835059978	8.1494577148	0.0024631227	0.0024631227	-1.3848240348	1.21714917566549
Cox8a	0.4288099746	8.1491406089	0.0024634336	0.0024634336	-1.3849822482	1.3461227522734
Serpinf2	-0.5003134272	-8.1440165542	0.0024684656	0.0024684656	-1.3875395997	-1.41452083531478
Abhd1	1.2648938717	8.1257613278	0.0024865002	0.0024865002	-1.3966629754	2.40309531477563
Pnpla1	-4.1715240216	-8.096597088	0.0025156646	0.0025156646	-1.4112787183	-18.0199614738206
Cast	0.4676161894	8.0913482365	0.00252096	0.00252096	-1.4139144901	1.38282269774407
Mgat4b	-0.8852312511	-8.0684790639	0.0025441999	0.0025441999	-1.4254174338	-1.84706066502124
Ephx1	0.9571606666	8.0593642408	0.0025535391	0.0025535391	-1.430010691	1.9414851421594
Ric8a	0.6947355748	8.057787158	0.0025551594	0.0025551594	-1.4308059331	1.61858774210997
Usp48	0.2547014041	8.0541649506	0.0025588861	0.0025588861	-1.4326329844	1.19308878280924
Mvk	1.6129516397	8.0532204945	0.0025598589	0.0025598589	-1.4331094984	3.05877002161177
Pgf	-3.9737058455	-8.0406777893	0.0025728235	0.0025728235	-1.4394427842	-15.7110298386335
Paqr4	-0.2954377739	-8.0314102777	0.002582457	0.002582457	-1.4441283028	-1.2272573218612
Flot2	0.7131983839	8.0302450002	0.0025836716	0.0025836716	-1.4447178116	1.63943463718843
Mcoln1	0.6429590892	8.0256751242	0.0025884418	0.0025884418	-1.4470304722	1.56152870399631
Rab30	1.6326335612	7.996347405	0.0026193261	0.0026193261	-1.4619019122	3.10078513827025
Nid2	-0.8606684814	-7.9665138653	0.0026512302	0.0026512302	-1.4770827444	-1.8158795143949
Sugct	1.6470333354	7.9253957436	0.0026960241	0.0026960241	-1.4980937987	3.13188955069029
Yif1b	0.4030768219	7.8202829549	0.0028150316	0.0028150316	-1.5522752453	1.32232501559848
Gla	0.2737224135	7.8132955107	0.0028231796	0.0028231796	-1.5559011803	1.20892304662615
Car11	-0.9049286145	-7.812284911	0.0028243605	0.0028243605	-1.5564258537	-1.87245184242741
Pvrl2	-0.0910609746	-7.7977461696	0.0028414202	0.0028414202	-1.5639809847	-1.06515322047413
Slc6a6	-2.9653237231	-7.7960469368	0.0028434227	0.0028434227	-1.5648648608	-7.8100063593942
Nob1	0.5518613661	7.7763694855	0.0028667444	0.0028667444	-1.5751134808	1.46597587937874
Pex16	0.6452286705	7.7618318226	0.0028841323	0.0028841323	-1.5827007429	1.56398716219391
Tmsb10	1.3718119959	7.7579844869	0.0028887565	0.0028887565	-1.5847109067	2.58795403902332
Acad9	0.5592724507	7.7506797827	0.0028975625	0.0028975625	-1.58853005	1.47352593260805
Ctsd	0.8666003115	7.7322558819	0.0029199264	0.0029199264	-1.5981776463	1.8233611117052
Zdhhc2	1.672469478	7.684391047	0.0029790711	0.0029790711	-1.6233425548	3.18759751592599
Zmynd12	2.4383708937	7.6244816291	0.0030552821	0.0030552821	-1.6550466357	5.42029320107434
Dio1	-1.1084622831	-7.6231873754	0.003056956	0.003056956	-1.6557341111	-2.15615707730944
Timm10b	0.9506403962	7.6227767575	0.0030574873	0.0030574873	-1.6559522439	1.93273038487872
Arhgap1	0.2888968848	7.6148439643	0.0030677748	0.0030677748	-1.6601685312	1.22170577834166
Nr1d1	4.1267335259	7.6141838722	0.0030686328	0.0030686328	-1.6605195549	17.4691017900055
Ybx1	0.4411457989	7.6101523622	0.0030738799	0.0030738799	-1.6626640449	1.35768218043926
Slu7	0.1685341402	7.609294063	0.0030749985	0.0030749985	-1.6631207383	1.12391594214639
Jam3	0.3248381484	7.6043488093	0.0030814536	0.0030814536	-1.665752997	1.25252391386621
Apom	-0.95944023	-7.5981495389	0.0030895701	0.0030895701	-1.6690549918	-1.94455525516547
Blvrb	0.6159473128	7.5935943588	0.0030955515	0.0030955515	-1.6714828703	1.53256398997318
Tmem126a	0.2325870273	7.5641922693	0.0031345191	0.0031345191	-1.6871865954	1.17493995270312
Pdia5	-1.3031784035	-7.5587910206	0.0031417458	0.0031417458	-1.6900775743	-2.46771947865395
Hspa9	0.3811441427	7.5571609607	0.0031439309	0.0031439309	-1.6909504284	1.30237430602867
Arntl	-2.2294264548	-7.5455050179	0.0031596132	0.0031596132	-1.6971969725	-4.68947511965888
Lipc	-0.5024821015	-7.5349063504	0.0031739601	0.0031739601	-1.7028846835	-1.41664875681003
Dis3l	0.2393472555	7.5348197039	0.0031740777	0.0031740777	-1.7029312123	1.18045844451208
Anxa4	0.4942038833	7.53190918	0.0031780323	0.0031780323	-1.704494442	1.40854326978023
Tmem120b	1.8354307834	7.5154730519	0.0032004836	0.0032004836	-1.7133327333	3.56877954296444
Ccdc104	0.4290712786	7.5109346123	0.0032067188	0.0032067188	-1.7157763682	1.34636658697597
mrpl9	0.4510142138	7.5070534846	0.0032120633	0.0032120633	-1.7178671711	1.36700091991765
Ikbip	-0.2761834089	-7.5040844525	0.0032161595	0.0032161595	-1.7194672944	-1.21098702617299
Tox3	2.5338756592	7.5011218667	0.0032202535	0.0032202535	-1.7210645279	5.79125354028042
Gucy1a3	-0.8308385232	-7.4863905093	0.0032407102	0.0032407102	-1.7290153959	-1.77871888892913
Coq2	0.4349273376	7.4846041269	0.0032432022	0.0032432022	-1.7299805333	1.3518427447564
Yaf2	0.5433102528	7.4827134653	0.0032458423	0.0032458423	-1.7310022422	1.45731247649436
Fitm2	0.7691716088	7.4781238434	0.0032522627	0.0032522627	-1.7334834562	1.70429090376175
Cdkn2c	-0.8803720415	-7.4755817715	0.0032558258	0.0032558258	-1.734858342	-1.84084995754256
Cry1	-3.3560615064	-7.4731908908	0.0032591816	0.0032591816	-1.7361518502	-10.2394158383391
Ndufab1	0.3339542689	7.4585209253	0.0032798691	0.0032798691	-1.7440969413	1.26046343629693
Ctsf	0.8366484202	7.4440772896	0.0033004023	0.0033004023	-1.7519335727	1.78589643487612
Gtpbp6	0.4512790201	7.4330740762	0.0033161552	0.0033161552	-1.7579129741	1.3672518556103
Nars2	-0.3184549089	-7.4291354725	0.0033218174	0.0033218174	-1.7600552885	-1.24699433307326
Slc28a2	-2.3234291668	-7.4221832189	0.0033318423	0.0033318423	-1.7638393684	-5.00520502617131
Abhd4	0.6474272407	7.4067590008	0.0033542222	0.0033542222	-1.7722463861	1.56637239043019
Gnai1	1.006669968	7.3890611605	0.0033801391	0.0033801391	-1.7819125541	2.00926794662657
Depdc7	-0.4671385533	-7.3832800259	0.0033886606	0.0033886606	-1.7850747039	-1.38236495948377
Slc25a38	-0.7043306804	-7.3683429169	0.003410806	0.003410806	-1.7932555321	-1.62938855579731
Homer2	0.3477386066	7.3674442177	0.0034121443	0.0034121443	-1.7937482228	1.27256434596356
Mastl	-1.2078472326	-7.3657650935	0.0034146466	0.0034146466	-1.7946689113	-2.30992695731501
Ap3b1	0.5673970388	7.3445671009	0.0034464395	0.0034464395	-1.8063087183	1.48184755572871
Hmg20a	0.415843577	7.3293795943	0.0034694514	0.0034694514	-1.8146671793	1.33407851549159
Ica1	1.0918200371	7.3164166454	0.0034892486	0.0034892486	-1.82181395	2.13142757962056
Cpped1	0.2734521134	7.2591506367	0.0035784585	0.0035784585	-1.8535257165	1.20869656673857
Mmp20	-3.1951550859	-7.2354426556	0.0036162458	0.0036162458	-1.8667214511	-9.15877777625326
Eif4ebp2	0.4124710021	7.2300964338	0.0036248375	0.0036248375	-1.8697025966	1.33096349483803
Xrcc5	0.3119629098	7.2283212908	0.0036276961	0.0036276961	-1.8706928929	1.24139557611727
Ikzf3	-0.753584502	-7.2267849979	0.0036301723	0.0036301723	-1.8715501218	-1.68597658717845
Adgrl3	-0.8597216883	-7.2258030338	0.0036317562	0.0036317562	-1.8720981307	-1.81468820360375
Prdx4	-0.5287949102	-7.2215620341	0.0036386071	0.0036386071	-1.874465706	-1.44272357842631
Cpsf2	0.4640229825	7.2214319983	0.0036388174	0.0036388174	-1.8745383197	1.37938289557341
Fabp1	1.1407759809	7.2039710326	0.0036672008	0.0036672008	-1.884299627	2.20499591174092
Brd4	-0.2285700159	-7.2018084086	0.0036707359	0.0036707359	-1.885510116	-1.17167302354631
Usp14	0.469435459	7.1968432109	0.0036788688	0.0036788688	-1.8882905507	1.38456756695414
Scamp1	0.4066499498	7.1935041768	0.003684351	0.003684351	-1.8901613442	1.32560408159297
Tbc1d7	0.7270903279	7.1854543825	0.0036976107	0.0036976107	-1.8946747439	1.65529726794998
Prpf6	0.2718481544	7.183818706	0.0037003125	0.0037003125	-1.8955924076	1.20735350921263
Lama5	0.9276749174	7.1813657696	0.0037043689	0.0037043689	-1.8969689362	1.90220787970071
Reep5	0.5163086994	7.181124893	0.0037047676	0.0037047676	-1.8971041335	1.43029099887719
Itgb7	0.9569146101	7.1755348029	0.0037140346	0.0037140346	-1.9002428569	1.94115404356288
Hspd1	0.7568860852	7.1453874148	0.0037645264	0.0037645264	-1.9172085559	1.68983933431231
Slc4a4	1.1421170657	7.1425891587	0.0037692575	0.0037692575	-1.9187866059	2.20704656087439
Comp	5.7286088975	7.1352062135	0.0037817766	0.0037817766	-1.9229528528	53.0252972262133
Fdft1	1.4832863743	7.1305788181	0.0037896504	0.0037896504	-1.9255661261	2.79584886333412
Suclg1	0.6018101255	7.1302602914	0.0037901931	0.0037901931	-1.9257460675	1.51761950444814
Idh1	0.3920746665	7.1087199169	0.0038271295	0.0038271295	-1.9379316212	1.3122791696775
Chuk	0.4331682071	7.1063468364	0.0038312268	0.0038312268	-1.9392761447	1.35019539830203
Ropn1l	4.9622941403	7.0943661344	0.0038519987	0.0038519987	-1.9460703285	31.1744918794485
Clca4l	-4.0104051779	-7.0909114	0.0038580153	0.0038580153	-1.9480314251	-16.1158142582927
Pomp	0.242833612	7.083690655	0.0038706293	0.0038706293	-1.9521331215	1.18331454059169
Stap2	0.7154715361	7.0682177375	0.0038978375	0.0038978375	-1.9609352149	1.64201981411445
Dpys	-0.5861444996	-7.0649184017	0.0039036708	0.0039036708	-1.9628143743	-1.50122945236133
Nt5e	-1.0425986857	-7.0445704088	0.0039398948	0.0039398948	-1.9744213455	-2.05993481572409
Agpat2	-0.2965158502	-7.0387102074	0.003950407	0.003950407	-1.9777697818	-1.22817475171525
Heyl	-0.7555490728	-7.0385759319	0.0039506483	0.0039506483	-1.9778465346	-1.68827400727678
Nup37	0.4252179264	7.0319567485	0.0039625662	0.0039625662	-1.9816317489	1.34277532048122
Neurl3	1.6202330322	7.0263327262	0.0039727284	0.0039727284	-1.9848504136	3.07424689208577
Dock1	0.2168422547	7.0195069274	0.0039851071	0.0039851071	-1.98876	1.16218702621613
Kctd11	1.0577407715	7.0089231797	0.0040043986	0.0040043986	-1.9948288261	2.0816691201602
Angel1	0.9775788272	7.0078401946	0.0040063793	0.0040063793	-1.9954502884	1.96915793626344
Pir	1.9501575148	7.0039893588	0.0040134325	0.0040134325	-1.997660764	3.86416718607269
Cds1	1.1749537554	6.9973399576	0.0040256491	0.0040256491	-2.0014802765	2.25785643441294
Tmbim6	0.2279694153	6.9875189724	0.0040437798	0.0040437798	-2.0071276041	1.17118535217919
Nbn	0.6008356819	6.9393204614	0.0041342908	0.0041342908	-2.0349474548	1.51659480050369
Dnaja2	0.2151903461	6.9363977209	0.0041398623	0.0041398623	-2.0366400455	1.16085706528021
Tprg1l	0.8261137791	6.9361806181	0.0041402766	0.0041402766	-2.0367657977	1.77290321406263
Polr2d	0.3160332473	6.9279885255	0.0041559462	0.0041559462	-2.0415134922	1.24490292417842
Psmd6	0.5672083132	6.9216645697	0.0041680945	0.0041680945	-2.0451819791	1.48165372108594
LOC100365921	0.4430001938	6.9133437517	0.004184148	0.004184148	-2.0500134387	1.35942842452136
Tyro3	0.6253923181	6.9129407488	0.0041849276	0.0041849276	-2.0502475743	1.54263026227872
Slc22a17	0.4852948742	6.9068925649	0.0041966489	0.0041966489	-2.0537629097	1.39987195789463
Apoe	-0.3892829101	-6.901990473	0.00420618	0.00420618	-2.0566141466	-1.30974223617837
Dll1	-1.8095421328	-6.8941566057	0.0042214688	0.0042214688	-2.0611743999	-3.50531023065211
Atp5g2	0.2018457609	6.8679752392	0.004273084	0.004273084	-2.0764490144	1.15016892176087
Atp5d	0.4505000057	6.8645489436	0.0042798984	0.0042798984	-2.0784518418	1.36651377767891
Pold4	0.6091342566	6.8624603705	0.0042840591	0.0042840591	-2.0796731498	1.52534359449168
Bmp7	1.8381169669	6.8569563636	0.0042950485	0.0042950485	-2.0828932576	3.57543051669582
Uros	0.4370570154	6.8500664292	0.0043088559	0.0043088559	-2.0869274741	1.35383978182973
Ceacam10	-0.6084269288	-6.845187962	0.0043186668	0.0043186668	-2.0897861344	-1.52459592886976
Crat	2.0287028584	6.8310413849	0.0043472782	0.0043472782	-2.098086031	4.08037814407995
Dcxr	-0.6873607977	-6.8305692964	0.0043482372	0.0043482372	-2.0983632746	-1.6103349469671
Get4	0.6305991475	6.8167547394	0.0043764195	0.0043764195	-2.1064837744	1.54820782673534
Kdelc2	0.2392818558	6.8101492315	0.0043899776	0.0043899776	-2.1103718534	1.18040493363408
P4ha1	0.8041307962	6.8091390297	0.0043920558	0.0043920558	-2.110966768	1.74609347770272
Utp23	0.867391185	6.7809207742	0.0044506192	0.0044506192	-2.127616722	1.82436093722267
Eps15	0.3610474791	6.7802328653	0.0044520593	0.0044520593	-2.1280233912	1.28435807652373
Ipcef1	3.5342269215	6.7731475737	0.0044669266	0.0044669266	-2.1322141332	11.5853274918699
Map4k2	0.7427769658	6.7692517612	0.0044751285	0.0044751285	-2.1345200634	1.67339376617789
Mmd2	-3.8253879436	-6.7679132672	0.0044779508	0.0044779508	-2.1353125916	-14.1760917727671
Tmem130	-6.5092768215	-6.7675484731	0.0044787204	0.0044787204	-2.1355286121	-91.0935386920829
Fam136a	0.7369229825	6.7637953276	0.0044866483	0.0044866483	-2.1377517209	1.6666174404665
